comment,blacklist_suggestions,story_coherence,readability,rating_time,warm_up,user_suggestions,story_edit,story_old,implicit_fact_check,context_realization,false_gender,false_mood,topic_met,matches_style_tone,spelling_and_grammar,info_consistency,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,100,100,0:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106494,2,,,,,,203,,,,,12805,2022-10-10 17:53:57
Not meant for the zodiac sign in the prompt. Instead&comma; three different signs are briefly covered,-1,25,100,2:37,0,-1,-1,-1,-1,-1,-1,-1,0,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,106428,3,,,,,,137,,,,,12805,2022-10-10 17:56:36
-1,-1,100,100,3:25,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106308,1,,,,,,17,,,,,12805,2022-10-10 18:00:02
-1,-1,100,100,1:38,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106310,1,,,,,,19,,,,,12805,2022-10-10 18:01:57
-1,-1,100,100,0:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106489,2,,,,,,198,,,,,12805,2022-10-10 18:02:39
-1,-1,100,100,1:22,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,106427,3,,,,,,136,,,,,12805,2022-10-10 18:04:02
-1,-1,100,100,2:4,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106484,2,,,,,,193,,,,,12805,2022-10-10 18:06:08
-1,-1,100,100,5:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106340,1,,,,,,49,,,,,12805,2022-10-10 18:11:23
-1,-1,100,100,1:47,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106387,3,,,,,,96,,,,,12805,2022-10-10 18:13:23
-1,-1,100,100,0:28,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,106502,2,,,,,,211,,,,,12805,2022-10-10 18:13:53
Written for two different signs,-1,50,100,2:11,0,-1,-1,-1,-1,-1,-1,-1,25,100,100,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,106415,3,,,,,,124,,,,,12805,2022-10-10 18:16:05
-1,-1,75,100,3:19,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106300,1,,,,,,9,,,,,12805,2022-10-10 18:19:34
-1,-1,100,100,1:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106446,2,,,,,,155,,,,,12805,2022-10-10 18:20:58
-1,-1,75,100,2:18,0,-1,-1,-1,-1,-1,-1,-1,50,100,90,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,106381,3,,,,,,90,,,,,12805,2022-10-10 18:23:27
-1,-1,75,100,1:57,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106313,1,,,,,,22,,,,,12805,2022-10-10 19:27:32
-1,-1,100,100,1:11,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106510,2,,,,,,219,,,,,12805,2022-10-10 19:28:44
-1,-1,75,75,1:55,1,-1,-1,-1,-1,-1,-1,-1,75,75,90,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,106403,3,,,,,,112,,,,,12805,2022-10-10 19:30:41
-1,-1,75,100,14:16,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106337,1,,,,,,46,,,,,12805,2022-10-10 19:44:59
-1,-1,100,100,1:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106464,2,,,,,,173,,,,,12805,2022-10-10 20:39:27
-1,-1,100,100,1:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106411,3,,,,,,120,,,,,12805,2022-10-10 20:40:55
-1,-1,100,100,2:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106318,1,,,,,,27,,,,,12805,2022-10-10 20:43:18
-1,-1,100,100,0:34,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106503,2,,,,,,212,,,,,12805,2022-10-10 20:43:53
-1,-1,100,100,1:32,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106388,3,,,,,,97,,,,,12805,2022-10-10 20:45:27
-1,-1,50,100,3:21,0,-1,-1,-1,-1,-1,-1,-1,25,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,106302,1,,,,,,11,,,,,12805,2022-10-10 20:48:50
-1,-1,75,100,1:36,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106394,3,,,,,,103,,,,,12805,2022-10-10 20:50:27
-1,-1,75,100,2:23,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,106338,1,,,,,,47,,,,,12805,2022-10-10 20:52:52
-1,-1,100,100,0:48,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106487,2,,,,,,196,,,,,12805,2022-10-10 20:53:41
-1,-1,100,100,0:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106430,3,,,,,,139,,,,,12805,2022-10-10 20:54:38
-1,-1,100,100,0:43,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106467,2,,,,,,176,,,,,12805,2022-10-10 20:55:22
-1,-1,100,100,1:5,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106311,1,,,,,,20,,,,,12805,2022-10-10 20:56:29
-1,-1,100,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106506,2,,,,,,215,,,,,12805,2022-10-10 20:56:53
-1,-1,75,100,1:1,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,106362,1,,,,,,71,,,,,12805,2022-10-10 20:57:56
-1,-1,100,100,1:15,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106410,3,,,,,,119,,,,,12805,2022-10-10 20:59:17
-1,-1,100,100,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106443,2,,,,,,152,,,,,12805,2022-10-10 20:59:44
-1,-1,100,100,1:49,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,106389,3,,,,,,98,,,,,12805,2022-10-10 21:01:41
-1,-1,100,100,1:1,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106309,1,,,,,,18,,,,,12805,2022-10-10 21:02:59
-1,-1,100,100,0:30,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106509,2,,,,,,218,,,,,12805,2022-10-10 21:03:31
-1,-1,100,100,0:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106429,3,,,,,,138,,,,,12805,2022-10-10 21:04:00
-1,-1,100,100,0:47,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,106359,1,,,,,,68,,,,,12805,2022-10-10 21:04:48
-1,-1,100,100,0:26,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106444,2,,,,,,153,,,,,12805,2022-10-10 21:05:16
-1,-1,75,75,7:24,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106348,1,,,,,,57,,,,,12807,2022-10-11 10:22:27
&quot;Your confidence&quot; written with no space inbetween: &quot;Yourconfidence&quot,-1,100,100,11:29,1,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106460,2,,,,,,169,,,,,12807,2022-10-11 10:33:57
-1,-1,75,100,10:40,1,-1,-1,-1,-1,-1,-1,-1,25,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106425,3,,,,,,134,,,,,12807,2022-10-11 10:44:39
-1,-1,100,75,8:42,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106347,1,,,,,,56,,,,,12807,2022-10-11 11:06:43
-1,-1,75,75,27:30,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106394,3,,,,,,103,,,,,12807,2022-10-11 11:34:14
-1,-1,100,100,20:44,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106488,2,,,,,,197,,,,,12807,2022-10-11 11:55:00
-1,-1,75,75,12:52,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106311,1,,,,,,20,,,,,12807,2022-10-11 12:07:54
-1,-1,100,100,10:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106500,2,,,,,,209,,,,,12807,2022-10-11 12:18:16
-1,-1,75,100,10:23,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106370,3,,,,,,79,,,,,12807,2022-10-11 12:28:40
-1,-1,100,100,11:59,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106423,3,,,,,,132,,,,,12807,2022-10-11 12:40:41
-1,-1,100,100,11:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106487,2,,,,,,196,,,,,12807,2022-10-11 12:52:37
-1,-1,75,100,14:0,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106300,1,,,,,,9,,,,,12807,2022-10-11 13:06:39
-1,-1,100,100,17:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106499,2,,,,,,208,,,,,12807,2022-10-11 13:24:15
-1,-1,100,75,11:9,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106439,3,,,,,,148,,,,,12807,2022-10-11 13:35:26
-1,-1,75,75,8:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106354,1,,,,,,63,,,,,12807,2022-10-11 13:44:01
In Input&comma; the zodiac is &quot;Capricorn&comma;&quot; but the Output consists of a text with &quot;Pisces&quot; written underneath,-1,100,75,14:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,80,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,106403,3,,,,,,112,,,,,12807,2022-10-11 13:58:18
-1,-1,75,100,12:57,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106351,1,,,,,,60,,,,,12807,2022-10-11 14:11:17
-1,-1,100,100,18:36,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106472,2,,,,,,181,,,,,12807,2022-10-11 14:29:55
-1,-1,100,100,7:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106504,2,,,,,,213,,,,,12807,2022-10-11 14:37:36
-1,-1,100,75,17:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106355,1,,,,,,64,,,,,12807,2022-10-11 14:55:14
-1,-1,100,100,13:47,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106417,3,,,,,,126,,,,,12807,2022-10-11 15:09:03
-1,-1,100,100,20:12,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,106444,2,,,,,,153,,,,,12807,2022-10-11 15:29:17
